# Creation date: Thu Apr 17 19:05:09 2025
####################################### 
# PHOTOMETRIC REDSHIFT with OPTIONS   # 
# Config file            : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/config_file.para
# CAT_IN                 : /home/hallouin/Documents/thall_2025/lephare/simulation_catalogs/buzzard_base/Shuffle_Buzzard_training_file.dat
# CAT_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_CAT_5000.out
# CAT_LINES              : 1 5000
# PARA_OUT               : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/output.para
# INP_TYPE               : M
# CAT_FMT[0:MEME 1:MMEE] : 1
# CAT_MAG                : AB
# ZPHOTLIB               : buzzard_mags 
# FIR_LIB                : 
# FIR_LMIN               : 7.000000
# FIR_CONT               : -1.000000
# FIR_SCALE              : -1.000000
# FIR_FREESCALE          : YES
# FIR_SUBSTELLAR         : NO
# ERR_SCALE              : 0.000000 
# ERR_FACTOR             : 1.500000 
# GLB_CONTEXT            : 0
# FORB_CONTEXT           : -1
# DZ_WIN                 : 1.000000
# MIN_THRES              : 0.020000
# MAG_ABS                : -24.000000 -5.000000
# MAG_ABS_AGN            : -30.000000 -10.000000
# MAG_REF                : 3
# NZ_PRIOR               : -1 -2
# Z_INTERP               : YES
# Z_METHOD               : BEST
# PROB_INTZ              : 0.000000 
# MABS_METHOD            : 1
# MABS_CONTEXT           : 33556478 
# MABS_REF               : 11 
# AUTO_ADAPT             : YES
# ADAPT_BAND             : 5
# ADAPT_LIM              : 1.500000 23.000000
# ADAPT_ZBIN             : 0.010000 6.000000
# ZFIX                   : NO
# SPEC_OUT               : save_spec
# CHI_OUT                : NO
# PDZ_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_PDZ_5000
####################################### 
# Offsets from auto-adapt: 0.046692,-0.000184,-0.002211,0.003683,0.006042,-0.026768,
# Format: 
# IDENT 1 Z_BEST 2 Z_BEST68_LOW 3 Z_BEST68_HIGH 4 Z_BEST99_LOW 5 Z_BEST99_HIGH 6 Z_MED 7 Z_MODE 8 CHI_BEST 9 MOD_BEST 10 EXTLAW_BEST 11 EBV_BEST 12 PDZ_BEST 13 SCALE_BEST 14 MAG_OBS()15-20 ERR_MAG_OBS()21-26 MAG_ABS()27-32 EMAG_ABS()33-38 ZSPEC 39
# Format topcat: 
# IDENT  Z_BEST  Z_BEST68_LOW  Z_BEST68_HIGH  Z_BEST99_LOW  Z_BEST99_HIGH  Z_MED  Z_MODE  CHI_BEST  MOD_BEST  EXTLAW_BEST  EBV_BEST  PDZ_BEST  SCALE_BEST  MAG_OBS0  MAG_OBS1  MAG_OBS2  MAG_OBS3  MAG_OBS4  MAG_OBS5  ERR_MAG_OBS0  ERR_MAG_OBS1  ERR_MAG_OBS2  ERR_MAG_OBS3  ERR_MAG_OBS4  ERR_MAG_OBS5  MAG_ABS0  MAG_ABS1  MAG_ABS2  MAG_ABS3  MAG_ABS4  MAG_ABS5  EMAG_ABS0  EMAG_ABS1  EMAG_ABS2  EMAG_ABS3  EMAG_ABS4  EMAG_ABS5  ZSPEC  PDZ_FLAG
168246          0.01629          0.0100          0.1850          0.0100          0.6010          0.1500          0.1593          2.23127e-01          42          1          0.000          9.90000e+01          6.54156e-06          27.191          26.092          25.609          25.394          25.161          25.074          0.619          0.103          0.055          0.079          0.149          0.389          -7.29216          -8.17019          -8.64300          -8.85303          -9.08743          -9.23221          1.35587          0.09392          0.04754          0.07338          0.03012          -1.00000          0.21125          9
337329          0.4662          0.3972          0.5172          0.0144          0.5826          0.4245          0.4425          1.19865e+00          69          1          0.000          9.90000e+01          1.16415e-02          26.934          26.096          25.216          24.925          24.879          24.571          0.691          0.094          0.039          0.057          0.090          0.258          -15.98242          -16.65313          -17.00908          -16.96560          -17.19606          -17.25766          0.70849          0.28835          0.09714          0.62975          0.92781          1.15291          0.28828          0
358949          0.5066          0.2181          0.5330          0.1417          0.5803          0.4819          0.5031          3.17787e+00          76          1          0.000          9.90000e+01          2.22881e-02          25.945          25.449          24.679          24.347          24.348          24.170          0.286          0.055          0.025          0.034          0.062          0.155          -16.81769          -17.43499          -17.59589          -17.60866          -17.70770          -17.83497          0.69547          0.18891          0.05904          0.62948          0.92440          1.17138          0.54625          4
349282          0.4655          0.4587          0.4719          0.4493          0.4864          0.4657          0.4662          2.18378e+01          50          1          0.000          9.90000e+01          2.53183e-01          23.782          23.235          22.182          21.796          21.590          21.346          0.044          0.011          0.008          0.008          0.009          0.015          -18.90801          -19.72756          -20.19991          -20.34188          -20.52147          -20.66247          0.70849          0.28835          0.09714          0.62975          0.92781          1.15291          0.46720          0
365358          0.8071          0.7634          0.8641          0.6720          0.9752          0.8433          0.8236          2.14294e+01          1          1          0.000          9.90000e+01          9.46635e-02          28.932          29.817          26.455          25.384          24.981          24.620          3.221          0.544          0.131          0.092          0.130          0.281          -16.88140          -17.80736          -18.65856          -19.07878          -19.35270          -19.61667          0.38839          0.06351          0.35946          0.97839          1.32951          1.58316          0.64038          0
120183          0.6844          0.6736          0.7028          0.6284          0.7246          0.6907          0.6924          6.67568e-01          2          1          0.000          9.90000e+01          3.97713e-01          27.240          25.933          24.266          23.026          22.571          22.242          0.911          0.080          0.018          0.013          0.015          0.030          -18.26808          -19.70165          -20.42860          -20.79674          -21.02986          -21.25838          0.05156          0.23720          0.12057          0.70897          1.06538          1.32000          0.69875          0
293864          0.4952          0.4153          0.5601          0.3472          0.6593          0.5172          0.5258          4.78567e+00          1          1          0.000          9.90000e+01          1.43262e-02          31.350          27.526          26.527          25.625          25.273          25.067          1.274          0.306          0.124          0.100          0.138          0.328          -14.46265          -15.95350          -16.74484          -17.16506          -17.43898          -17.70295          0.73927          0.21383          -1.00000          -1.00000          -1.00000          -1.00000          0.79316          0
355942          0.517          0.4731          0.5262          0.2313          0.5534          0.4916          0.5170          3.05830e+00          88          1          0.000          9.90000e+01          3.57455e-02          25.021          24.697          24.146          23.911          23.812          23.541          0.117          0.029          0.017          0.024          0.042          0.093          -17.49719          -17.94197          -18.30847          -18.36697          -18.43800          -18.52396          0.65257          0.19786          0.05539          0.61770          0.91586          1.16923          0.50358          8
245572          1.707          0.9050          1.9892          0.0100          2.0000          1.5309          1.7598          6.17042e-01          30          1          0.000          9.90000e+01          5.82653e-01          27.524          26.928          26.656          26.180          25.596          25.458          0.606          0.180          0.123          0.163          0.242          0.500          -19.37625          -20.36635          -20.94408          -21.22108          -21.43706          -21.65569          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.67481          11
334928          0.2314          0.2205          0.2413          0.1217          0.2599          0.2124          0.2310          1.16938e+00          49          1          0.000          9.90000e+01          8.13719e-03          25.675          24.642          23.930          23.609          23.473          23.436          0.212          0.028          0.014          0.019          0.032          0.085          -15.24557          -16.05789          -16.49371          -16.59539          -16.73266          -16.87917          0.33171          0.21952          0.03037          0.12879          0.22762          0.48225          0.22887          0
186534          0.7201          0.0100          2.0000          0.0100          2.0000          0.8405          0.6443          6.09799e-02          53          1          0.000          9.90000e+01          6.47105e-03          29.316          28.531          27.633          26.870          26.525          26.651          4.625          1.254          0.366          0.389          0.573          1.131          -15.13576          -15.90376          -16.27660          -16.39072          -16.49278          -16.59727          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.47667          11
364232          0.5654          0.5348          0.6050          0.1432          0.6513          0.5507          0.5628          2.89517e+00          56          1          0.000          9.90000e+01          2.47706e-02          26.655          26.231          25.193          24.672          24.560          24.648          0.560          0.103          0.038          0.043          0.077          0.202          -16.61631          -17.38322          -17.46505          -17.56368          -17.67995          -17.80658          0.43756          0.04785          0.07185          0.58409          0.92186          1.17648          0.61371          0
25566          0.5802          0.2173          0.7010          0.0100          1.0326          0.5076          0.5903          8.61226e-01          46          1          0.000          9.90000e+01          8.71460e-03          28.340          27.664          26.519          25.847          25.896          25.789          2.325          0.468          0.133          0.139          0.226          0.499          -15.34879          -16.27224          -16.61478          -16.70666          -16.83072          -16.96713          0.35890          0.02670          -1.00000          -1.00000          -1.00000          -1.00000          0.55927          1
335690          0.2969          0.2900          0.3024          0.2810          0.3218          0.2979          0.2984          6.73590e-01          31          1          0.000          9.90000e+01          6.78804e-02          24.439          23.546          22.548          22.145          21.884          21.748          0.077          0.013          0.008          0.009          0.010          0.020          -17.09572          -18.07398          -18.62958          -18.90086          -19.08255          -19.26579          0.05503          0.01420          0.10873          0.01376          0.37018          0.62481          0.27126          0
261314          0.2907          0.0100          0.4463          0.0100          0.6833          0.2775          0.2742          5.37265e-01          82          1          0.000          9.90000e+01          1.51018e-03          27.327          26.659          26.054          26.006          25.669          25.372          0.652          0.169          0.085          0.140          0.252          0.678          -13.94484          -14.52082          -14.78872          -14.82262          -14.92015          -15.04668          0.05503          0.01420          0.10873          -1.00000          -1.00000          -1.00000          0.41324          9
239738          0.7565          0.0100          2.0000          0.0100          2.0000          0.9404          0.7041          5.09522e-01          63          1          0.000          9.90000e+01          6.13010e-03          28.130          28.271          27.921          26.848          27.006          26.505          2.564          0.746          0.393          0.424          0.614          0.917          -15.13586          -15.84310          -16.21092          -16.32804          -16.44119          -16.56311          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.39405          11
409132          1.428          1.3748          1.5395          1.1385          1.6999          1.4623          1.4847          4.61681e-01          29          1          0.000          9.90000e+01          1.23392e+00          26.063          25.653          25.503          24.994          24.551          23.883          0.303          0.069          0.048          0.059          0.087          0.135          -19.77932          -20.89131          -21.62267          -22.02742          -22.31792          -22.59895          0.26192          0.99530          1.87296          2.49990          2.83246          3.06419          1.41794          8
146831          1.793          1.7558          1.8312          1.0093          1.9310          1.7423          1.7883          3.79283e+00          10          1          0.000          9.90000e+01          5.74745e+00          28.412          26.964          26.043          25.271          24.164          23.592          1.141          0.254          0.080          0.068          0.059          0.097          -21.31227          -22.66081          -23.35512          -23.69176          -23.90751          -24.12092          0.36437          1.76599          2.64364          3.27059          3.60315          3.83488          1.11651          1
354694          0.1878          0.0100          0.2352          0.0100          2.0000          0.2502          0.0335          3.79352e+00          93          1          0.000          9.90000e+01          1.53462e-04          28.852          27.852          27.195          26.853          27.666          26.185          1.953          0.502          0.206          0.273          0.436          0.923          -11.84579          -12.38022          -12.72184          -12.36546          -12.42360          -12.52781          -1.00000          0.37461          0.03275          -1.00000          -1.00000          -1.00000          0.48692          9
392655          0.9811          0.9040          1.0091          0.8176          1.0597          0.9513          0.9536          5.37640e-01          47          1          0.000          9.90000e+01          1.90195e-01          26.511          26.225          25.311          24.546          23.930          23.740          0.510          0.106          0.043          0.040          0.046          0.111          -18.65353          -19.48363          -19.90417          -20.04643          -20.17367          -20.30642          0.12816          0.11388          0.76377          1.39658          1.72328          1.96363          0.97978          8
224474          1.847          0.9609          2.0000          0.2076          2.0000          1.1135          1.0747          8.16441e-01          24          1          0.000          9.90000e+01          1.37691e+00          28.420          27.997          26.819          26.251          25.366          24.940          1.515          0.416          0.174          0.169          0.182          0.388          -20.17796          -21.32051          -21.91002          -22.16557          -22.34930          -22.53565          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.99740          9
79888          1.616          0.7072          2.0000          0.0100          2.0000          1.5394          1.6353          3.70232e-01          76          1          0.000          9.90000e+01          1.62657e-01          26.117          26.210          26.111          25.946          25.777          25.271          0.360          0.108          0.081          0.129          0.212          0.476          -18.97701          -19.57995          -19.89052          -19.90329          -20.00233          -20.12960          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.71315          11
154692          0.5052          0.1608          0.6843          0.0100          2.0000          0.5644          0.4525          1.70886e+00          43          1          0.000          9.90000e+01          1.95331e-03          28.547          29.114          27.534          26.890          27.274          25.966          1.408          0.447          0.326          0.399          0.539          0.827          -13.70052          -14.58157          -15.00389          -15.08357          -15.20786          -15.34653          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.35174          11
52426          0.8746          0.8651          0.8827          0.8506          0.8948          0.8738          0.8744          1.69145e+01          19          1          0.000          9.90000e+01          1.74902e+00          24.599          24.402          23.566          22.584          21.873          21.551          0.086          0.023          0.012          0.010          0.010          0.017          -20.01849          -21.22757          -22.00506          -22.41629          -22.70991          -22.99337          0.48422          0.04973          0.61171          1.24287          1.57773          1.82453          0.92845          0
246447          0.1168          0.0100          0.2521          0.0100          2.0000          0.2967          0.0739          7.41631e-01          84          1          0.000          9.90000e+01          1.25959e-04          27.575          26.969          26.706          26.217          26.381          26.382          0.669          0.205          0.147          0.214          0.333          0.717          -11.23404          -11.76510          -12.25409          -12.12045          -12.22762          -12.36544          0.93829          0.51150          0.16229          -1.00000          -1.00000          -1.00000          1.71529          11
152092          0.9993          0.9018          1.3392          0.0513          2.0000          1.1882          0.9984          1.97852e-01          51          1          0.000          9.90000e+01          6.88097e-02          27.543          27.048          26.342          25.716          25.175          24.869          1.095          0.233          0.102          0.119          0.139          0.263          -17.58211          -18.40926          -18.82187          -18.99032          -19.12071          -19.25442          0.09012          0.10532          0.77233          1.40420          1.73184          1.97111          1.24689          11
284352          0.7568          0.4839          1.0057          0.2330          1.9537          0.8099          0.7814          3.06796e-01          23          1          0.000          9.90000e+01          2.82228e-02          29.752          27.932          27.162          26.114          25.628          25.385          3.697          0.814          0.209          0.146          0.204          0.434          -15.85707          -16.98062          -17.61708          -17.92851          -18.14897          -18.36904          0.27070          0.11555          -1.00000          -1.00000          -1.00000          -1.00000          0.66705          9
79597          1.145          0.9514          1.3626          0.5250          2.0000          1.1822          1.1339          3.23816e-01          5          1          0.000          9.90000e+01          1.82168e-01          98.953          29.023          27.675          26.537          25.623          24.745          3.107          0.692          0.331          0.245          0.203          0.333          -17.39795          -18.84533          -19.57692          -19.94338          -20.17590          -20.40411          0.31163          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.70840          15
409454          1.278          1.2357          1.3187          0.9946          1.8677          1.3168          1.2928          4.71414e+00          76          1          0.000          9.90000e+01          1.98788e-01          25.197          25.458          25.335          25.039          24.604          24.033          0.199          0.051          0.042          0.058          0.088          0.143          -19.17061          -19.94787          -20.25843          -20.27120          -20.37024          -20.49751          0.09561          0.50300          1.38065          2.00760          2.34016          2.57189          1.44094          9
208902          0.8368          0.7715          0.8755          0.7180          0.9240          0.8241          0.8248          4.53109e-01          86          1          0.000          9.90000e+01          1.05625e-01          24.955          24.920          24.644          24.091          23.852          23.811          0.122          0.036          0.024          0.027          0.042          0.117          -18.56677          -19.08189          -19.33629          -19.40940          -19.49972          -19.60826          0.46475          0.02944          0.48338          1.10618          1.45195          1.70359          0.77153          8
114246          0.625          0.6193          0.6306          0.6154          0.6341          0.6250          0.6251          7.15395e+00          15          1          0.000          9.90000e+01          2.83398e+00          24.116          22.843          21.385          20.400          20.040          19.755          0.057          0.009          0.008          0.008          0.008          0.008          -20.73217          -21.95946          -22.63311          -22.93771          -23.14615          -23.35448          0.20850          0.10430          0.07733          0.62659          0.98218          1.23681          0.62021          0
159943          0.1226          0.0200          0.2237          0.0200          2.0000          0.7942          0.0312          1.30800e+01          99          1          0.000          9.90000e+01          1.84133e-05          98.953          27.978          27.542          26.793          29.077          25.671          1.828          0.538          0.332          0.339          0.457          0.693          -10.34455          -10.39363          -10.35769          -10.12211          -10.10352          -10.20425          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.51557          11
384046          0.8775          0.6438          1.1317          0.0100          2.0000          1.0966          0.7756          3.82893e+00          76          1          0.000          9.90000e+01          5.54957e-03          28.063          27.496          28.374          26.995          27.263          26.736          1.335          0.459          0.317          0.360          0.562          1.280          -15.30947          -15.91242          -16.22298          -16.23575          -16.33479          -16.46206          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.83800          11
170113          0.5201          0.0100          0.6302          0.0100          2.0000          0.3122          0.2406          4.52518e-01          84          1          0.000          9.90000e+01          7.41406e-03          26.653          26.591          25.968          25.677          25.502          25.077          0.768          0.150          0.075          0.110          0.192          0.474          -15.66633          -16.18106          -16.50483          -16.54501          -16.65218          -16.79000          0.60896          0.15112          -1.00000          -1.00000          -1.00000          -1.00000          0.25450          9
32602          0.6103          0.5967          0.6236          0.5622          0.6540          0.6054          0.6055          3.47487e+00          60          1          0.000          9.90000e+01          6.16523e-02          26.004          25.297          24.403          23.820          23.727          23.686          0.292          0.047          0.020          0.022          0.038          0.097          -17.70055          -18.43647          -18.65519          -18.71637          -18.82384          -18.94703          0.24556          0.08616          0.07576          0.61682          0.96994          1.22456          0.63033          0
407365          0.7178          0.6028          1.0189          0.0100          2.0000          0.9728          0.0736          1.68600e-01          95          1          0.000          9.90000e+01          9.38030e-03          26.653          26.588          26.386          25.995          25.927          25.914          0.536          0.146          0.107          0.158          0.246          0.474          -16.31606          -16.62208          -16.88646          -16.82747          -16.89520          -17.01308          0.14508          0.18565          -1.00000          -1.00000          -1.00000          -1.00000          1.33839          11
319722          1.284          1.1537          1.3554          0.9639          1.7341          1.2785          1.2569          2.93427e-01          18          1          0.000          9.90000e+01          5.59086e-01          27.882          27.419          26.551          25.411          24.629          23.849          1.498          0.309          0.118          0.087          0.088          0.119          -19.14218          -20.37177          -20.97836          -21.23860          -21.42446          -21.61300          0.06843          0.53199          1.40964          2.03659          2.36915          2.60088          1.29120          12
91515          0.342          0.3323          0.3557          0.2458          0.4202          0.3620          0.3692          2.12240e+00          18          1          0.000          9.90000e+01          3.41999e-02          26.791          25.083          23.737          23.276          22.997          22.873          0.455          0.038          0.013          0.015          0.020          0.049          -16.08295          -17.28805          -17.87410          -18.15156          -18.33742          -18.52595          0.20752          0.15806          0.06498          0.13735          0.49271          0.74733          0.32082          8
387870          0.894          0.8781          0.9159          0.8580          0.9412          0.9020          0.9013          2.94581e+00          2          1          0.000          9.90000e+01          9.73148e-01          26.730          26.767          24.538          23.393          22.515          22.201          1.093          0.160          0.022          0.016          0.015          0.029          -19.24156          -20.66751          -21.38301          -21.75115          -21.98427          -22.21279          0.41788          0.08588          0.65077          1.28548          1.61350          1.86030          0.90502          0
