objectId,coord_ra,coord_dec,ebv,u_psfMag,u_psfMagErr,g_psfMag,g_psfMagErr,r_psfMag,r_psfMagErr,i_psfMag,i_psfMagErr,z_psfMag,z_psfMagErr,y_psfMag,y_psfMagErr,u_psfMag0,g_psfMag0,r_psfMag0,i_psfMag0,ug,gr,gi,ri,gi_sdss,gr_sdss,u_sdss,log_teff,feh
611256584470808473,52.84535333757233,-27.526680133900147,0.00981490034610033,,,17.28809928894043,0.0006952079711481929,16.591999053955078,0.0006586320232599974,16.337600708007812,0.0006158649921417236,16.224899291992188,0.00123971002176404,16.156299591064453,0.002214590087532997,,17.252171194082397,16.56548539811437,16.317444240615988,,0.6866857959680281,0.9347269534664093,0.24804115749838118,1.0004842054417258,0.7643413483003194,,,
611257134226611327,53.14537022968697,-27.501464859634126,0.009013979695737362,24.197399139404297,0.471094012260437,22.490400314331055,0.012937700375914574,21.114700317382812,0.012424499727785587,20.245500564575195,0.004581550136208534,19.874900817871094,0.006190769840031862,,,24.15451767460811,22.457404042730037,21.090350242804327,20.226988915816595,1.6971136318780715,1.36705379992571,2.2304151269134422,0.8633613269877323,2.380392110162816,1.5236320407170925,24.30268732345768,,
611256447031860101,53.26290378246597,-27.520581720466037,0.006981870159506798,,,22.396400451660156,0.013513199985027313,21.037799835205078,0.012124399654567242,20.166200637817383,0.006021420005708933,19.799699783325195,0.0069090197794139385,,,,22.370842852037974,21.018939235911553,20.15186225095236,,1.351903616126421,2.2189806010856152,0.8670769849591942,2.36821434015618,1.506724435597086,,,
611256378312378436,53.29954650519222,-27.522524592884857,0.007129350211471319,,,18.181400299072266,0.001076210057362914,17.899999618530273,0.002214639913290739,17.810300827026367,0.0012805300066247582,17.796300888061523,0.0016296800458803773,,,,18.155302838920704,17.88074062137194,17.79565956629064,,0.27456221754876253,0.3596432726300627,0.08508105508130015,0.38802008535101673,0.304411434784419,,,
609780833707896706,52.76143081113848,-28.644388760592093,0.009241470135748386,,,19.014799118041992,0.0024226501118391752,18.761199951171875,0.00429693004116416,18.661800384521484,0.0019275100203230977,18.654800415039062,0.0033456101082265377,,,,18.98097010256994,18.736235341241954,18.642821547765617,,0.24473476132798666,0.3381485548043237,0.09341379347633705,0.36512821086660474,0.2711239936420331,,,
609780833707896842,52.74324966300606,-28.638973865077098,0.009259370155632496,,,16.42930030822754,0.0007143209804780781,16.09079933166504,0.0008905819850042462,15.985600471496582,0.0005069290054962039,15.955499649047852,0.0005047509912401438,,,,16.395405768543355,16.065786367197628,15.966584874187436,,0.3296194013457274,0.4288208943559191,0.09920149301019165,0.4616942524890538,0.3658552519018318,,,
609780833707885640,52.8656836425155,-28.62265290923197,0.009422860108315945,,,21.76569938659668,0.0071066999807953835,20.66990089416504,0.008786899968981743,20.243799209594727,0.0037102000787854195,20.01919937133789,0.006695049814879894,19.952999114990234,0.025680499151349068,,21.731206381077772,20.6444462832024,20.22444785952356,,1.0867600978753735,1.506758521554211,0.41999842367883744,1.6096978254552345,1.2108242692289168,,,
609780833707885443,52.78789870291455,-28.632508568148445,0.009153380058705807,,,20.151399612426758,0.0030508299823850393,18.98419952392578,0.005073139909654856,18.489200592041016,0.001412410056218505,18.269699096679688,0.0018107499927282333,,,,20.11789305653478,18.95947287769425,18.470402662345112,,1.1584201788405295,1.647490394189667,0.4890702153491375,1.7595772698119951,1.290796919586031,,,
609780833707886213,52.73097087460434,-28.599735129385046,0.008899020031094551,,,24.194799423217773,0.0769909992814064,22.877300262451172,0.04234990105032921,21.55229949951172,0.010277800261974335,21.02239990234375,0.017344199120998383,,,,24.16222396910756,22.853260736210053,21.534023938808016,,1.3089632328975078,2.6282000302995456,1.3192367974020378,2.804033032269016,1.4588029679136187,,,
609780833707899073,52.757546357058395,-28.593368375439624,0.008691590279340744,,,19.411800384521484,0.0015468100318685174,18.109100341796875,0.0013830900425091386,16.721799850463867,0.00038907298585399985,16.105199813842773,0.00048461600090377033,,,,19.379984240800027,18.085621159609715,16.703950279926126,,1.294363081190312,2.6760339608739017,1.3816708796835897,2.854976168330705,1.4425091986083882,,,
609780833707897637,52.90572033176251,-28.621418655800866,0.009502680040895939,,,23.633100509643555,0.028842100873589516,22.278099060058594,0.03134800121188164,20.67140007019043,0.004143919795751572,19.989200592041016,0.005623950157314539,19.64699935913086,0.019279899075627327,,23.598315317957884,22.25242882609959,20.651884797123458,,1.3458864918582947,2.9464305208344257,1.600544028976131,3.142948504688663,1.5000093249138569,,,
609780833707897435,52.791302132749735,-28.62779847044499,0.009090529754757881,,,20.470300674438477,0.003808649955317378,19.120399475097656,0.005606560036540031,17.73349952697754,0.0008425349951721728,17.11669921875,0.00078814901644364,,,,20.437024186260125,19.09584261065398,17.714830670431382,,1.3411815756061465,2.7221935158287422,1.3810119402225958,2.9041360943576104,1.4947586383764595,,,
609780833707897434,52.789710010426674,-28.627396203648,0.009078140370547771,,,19.78809928894043,0.002416440052911639,18.453500747680664,0.0034452900290489197,16.978099822998047,0.0005787410191260278,16.332500457763672,0.0005482619744725525,,,,19.75486815292618,18.42897735152066,16.95945641003359,,1.3258908014055173,2.7954117428925898,1.4695209414870725,2.9821135061806077,1.4776941343685575,,,
609780833707897680,52.76452801890243,-28.62107369247157,0.009020109660923481,,,22.016599655151367,0.015135100111365318,20.798999786376953,0.022660300135612488,19.863800048828125,0.0033344600815325975,19.47410011291504,0.00452842004597187,,,,21.98358094440549,20.774633152507846,19.845275811205752,,1.2089477918976428,2.1383051331997365,0.9293573413020937,2.282294966857719,1.3471857357577695,,,
609780833707897718,52.88872285900786,-28.615312976932504,0.009319170378148556,24.420400619506836,0.7109540104866028,21.680999755859375,0.00508345989510417,20.310400009155273,0.00765766017138958,18.978300094604492,0.0013124500401318073,18.380300521850586,0.0017001499654725194,18.08799934387207,0.005109860096126795,24.37606729615919,21.646886313487304,20.285225502291805,18.95916168797557,2.7291809826718847,1.3616608111954989,2.687724625511734,1.3260638143162353,2.8674267261699966,1.5176134652941768,24.578127578803613,,
